f;;;;;n;;;;;r;;;;;s;;;;
CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;
2,47125;1,624;0,13675;0,53075;7,07425;8,8825;1,4335;6,6295;0,40275;2,125;0,299;1,473;1,74025;0,487;2,58075;69,35;49,8465;0,038;6,0505;13,569
6,816;2,32225;1,52675;3,201;4,92125;0,0;4,6425;1,444;8,66725;1,823;0,59075;1,1735;1,30125;0,72525;0,54475;2,443;52,73875;1,2885;3,72525;8,38425
2,10925;2,2365;0,996;2,745;1,432;3,92;0,02325;7,3665;3,88375;1,55825;1,2775;1,31875;0,4525;1,26925;1,10925;3,919;60,18725;1,4925;45,236;53,4735
0,69775;1,652;2,03775;1,51925;0,67025;3,17025;5,5775;6,99025;0,25275;12,4305;0,459;1,34925;1,79025;0,4225;0,55425;36,0065;14,41275;129,84275;4,759;12,88575
3,42125;0,75975;0,30675;5,5285;0,05175;1,46175;2,99925;0,81725;3,2835;0,18425;0,8325;0,96525;0,79825;1,60925;4,385;22,03175;41,1915;8,59875;9,4955;21,709
17,07675;0,0095;0,48975;5,5185;3,062;0,0;1,2975;4,4995;3,9285;2,8335;1,5665;0,44975;0,77675;0,45375;0,45525;69,2625;30,142;293,25225;2,50775;48,71875
20,33375;2,031;4,02875;2,34675;5,7065;7,42025;12,543;6,817;2,77775;4,8115;0,3915;1,139;3,06225;1,084;4,08575;8,7075;18,50275;13,96575;8,09275;28,1365
2,257;2,003;82,675;0,3165;5,82925;0,0;2,31025;2,18875;1,22275;7,28075;1,45225;0,441;0,91275;1,08025;0,60525;3,8775;42,88925;0,05225;63,533;7,31025
3,80125;2,16525;0,11625;3,47925;3,40775;14,53325;8,169;0,90875;0,6;0,92425;2,08825;0,995;1,46225;0,49275;0,858;5,08675;44,0735;13,703;59,3135;69,5195
2,6385;0,0015;0,54725;2,52825;7,9925;10,34275;5,565;4,88025;1,473;4,3305;6,67625;2,45725;1,7385;2,75575;1,9775;71,96225;4,36725;52,27325;7,58375;10,6705
0,0775;1,6915;6,97;0,3915;1,332;13,5945;0,0385;1,28175;6,63575;7,1565;0,883;1,616;4,3695;1,62075;1,64875;24,06025;88,7645;152,011;72,3595;4775,67925
3,455;2,983;0,02375;4,741;2,94475;4,52275;1,4395;3,64925;5,6415;17,86425;1,20975;1,60625;3,7255;2,25125;1,7165;3,949;2,95525;124,56875;0,47475;160,25175
0,14275;1,6005;1,494;2,58175;1,1155;7,68875;2,61475;3,851;2,1705;0,96725;1,5965;2,17225;0,6705;0,82325;1,748;14,07175;13,25425;2,27525;9,533;83,37925
4,11425;0,62275;0,0;2,02775;1,53525;6,03175;8,0355;1,34225;3,18425;1,951;1,0025;0,70925;1,70825;0,96375;0,7035;17,931;16,3725;0,001;12,91025;47,68875
1,236;1,591;3,4185;0,00025;0,841;4,359;0,8105;4,53275;0,51825;1,549;84,612;0,2705;1,0325;2,6095;0,272;43,0965;97,474;14,46175;19,7425;36,584
2,045;3,81225;3,8825;1,29875;4,1675;0,85475;11,682;1,11025;17,1535;9,9755;1,004;0,232;1,70625;1,3805;0,5825;23,366;16,4665;54,2825;53,31475;101,71325
0,72675;0,002;0,6235;7,01275;0,8125;0,0935;0,27325;3,63725;3,164;3,32725;0,61375;1,05225;0,87125;0,3345;6,30575;26,68375;9,4225;3,84675;18,95125;10,825
1,51975;2,5605;1,61575;5,21475;0,62725;5,10825;0,6125;1,121;4,20225;0,835;0,89625;3,6015;1,56075;3,7505;2,5425;8,1555;58,0425;1,20525;85,82075;8,8335
1,873;0,7445;0,21675;1,1195;4,233;0,98175;13,884;3,80775;1,39725;0,021;1,386;2,991;3,557;4,482;1,23375;96,95925;12,07775;19,812;53,517;68,084
0,614;5,6115;1,108;7,29;4,86975;4,4695;0,03475;0,07175;4,1805;3,2515;1,47825;0,9955;4,302;1,255;0,5045;61,24325;18,78125;94,856;32,76275;37,581
0,6365;3,201;1,695;0,7225;11,05325;0,6315;2,93175;3,4775;2,10325;6,69875;0,87175;3,915;4,25025;1,40675;0,93;145,39925;27,93725;53,158;70,616;2,22525
2,2385;0,9795;1,51925;0,93925;2,2945;4,5675;3,906;5,7245;0,11725;15,10375;2,202;0,424;0,4725;0,515;1,4565;83,31875;4,91775;20,963;5,34025;46,515
0,81225;0,8865;1,53025;14,261;5,187;1,69475;4,853;16,179;1,72225;6,265;0,96475;1,354;0,558;1,20275;0,87775;15,512;51,7415;39,97;18,71775;50,75025
0,73675;1,92;3,9075;10,49175;1,01975;1,04675;1,86175;6,67475;1,158;2,48225;5,63825;0,7475;1,2115;0,4195;1,2915;38,59675;113,73;18,361;0,56525;4,888
0,75525;0,71;0,36025;2,50775;2,84675;5,1525;0,00775;12,0595;15,21875;1,249;0,274;0,70075;0,54175;2,228;1,4495;38,877;16,995;106,153;94,86825;1,35425
1,896;0,45;2,4185;6,72125;1,4705;0,98875;0,9075;0,503;0,846;8,19175;1,13725;1,97275;0,42275;1,1535;2,07325;0,71125;36,376;20,021;175,31625;12,5605
0,61675;2,174;0,54175;4,247;3,121;2,30425;3,68225;4,371;0,1025;2,7945;5,88825;0,444;2,1455;0,7955;1,03675;1,326;0,14625;45,63075;125,0075;8,777
3,63275;2,784;2,35325;2,81375;8,5725;1,717;2,68925;0,044;9,3985;18,5745;1,96525;1,56375;1,82075;3,88675;4,578;37,4025;41,15075;5,76625;21,66925;7,232
1,65175;0,627;2,613;1,47925;1,86875;0,59375;1,443;3,314;0,52625;14,96325;1,35375;0,51425;1,57975;0,4185;3,3945;18,31175;73,37075;0,7735;3,97825;5,82825
73,73525;3,6005;2,0865;3,18075;2,90325;2,78625;3,1425;2,62175;1,0235;8,11675;2,0375;1,612;0,416;1,44825;0,43575;23,19425;4,42175;23,674;5,52875;11,87125
0,993;0,54325;4,01575;1,07375;0,6915;1,14025;8,9995;7,834;1,62725;29,2845;1,265;0,74475;0,58775;0,466;0,758;16,837;8,103;69,52025;25,29775;3,054
1,10425;0,88425;56,96275;0,64225;1,317;0,56475;4,63025;0,95575;2,3875;9,08175;0,6185;0,68425;0,53475;1,15125;1,131;103,912;39,93775;0,5295;0,00125;11,1175
0,659;1,424;0,1465;1,67375;12,67125;1,97875;0,67925;4,3085;5,99725;2,474;0,91925;1,035;0,38075;0,93625;1,06475;15,77575;0,044;24,968;19,92575;73,797
1,46825;1,045;0,59575;0,248;1,95325;8,95025;4,73325;0,13475;5,79325;4,153;3,10225;2,10225;2,279;4,58725;1,92675;0,00025;11,785;12,24775;73,94125;72,106
2,07325;1,48775;1,8775;1,34475;3,1535;7,03725;2,59275;7,27975;1,1905;0,2265;1,6415;1,6345;1,666;0,6405;1,656;6,28525;22,1215;11,05325;12,03675;7,8735
1,56025;2,02375;1,51675;2,16825;2,238;2,067;1,3725;2,501;7,22475;3,58125;1,6275;1,9285;1,60425;0,8035;2,2105;9,18375;49,55075;10,84375;34,571;10,11075
0,601;2,8865;0,435;0,7105;2,85025;1,774;0,0345;4,93975;9,60725;0,39675;0,58625;1,63;2,2075;2,23425;1,08675;35,8805;136,10175;30,3485;1,4995;60,46375
0,52575;0,9555;2,72;1,203;5,85475;5,3625;1,28775;4,715;0,88975;3,92075;0,80675;0,6925;0,72275;1,61075;1,011;142,86775;28,081;20,713;29,936;33,21775
0,74575;0,9555;1,87275;1,8245;3,431;3,32325;4,21625;1,59975;4,36075;1,3955;0,4245;0,23925;0,31725;1,49125;3,3815;42,45375;5,933;46,29725;5,98225;4,3615
7,967;2,4205;2,16975;3,05425;0,56375;8,8805;5,983;0,3;2,43675;18,24;1,00875;0,25575;0,65425;1,222;0,896;64,7405;27,33525;19,14775;24,957;60,4505
0,4525;0,04125;1,848;3,143;4,2365;4,6235;1,04175;2,84775;5,1735;3,02475;0,29575;0,245;0,259;0,52;1,59575;1,6165;9,0775;0,363;51,652;27,0055
0,364;1,037;0,14525;10,32725;1,4595;3,67625;6,2125;1,14025;5,605;2,599;4,97275;4,09975;3,841;4,70025;3,72775;17,61675;50,612;79,36575;4,92675;0,0225
0,02125;1,6595;1,82625;0,149;1,4435;3,57275;5,52875;2,6345;5,214;0,618;4,50425;6,03025;5,45275;2,54625;4,1475;2,98875;1,91175;164,81025;18,97725;6,06525
1,526;2,20275;0,0745;9,64875;3,13875;1,24675;1,506;2,19575;6,55325;1,78825;2,28325;1,33;1,365;0,99925;1,9355;7,0325;2,99425;47,443;17,8825;15,22675
4,551;0,709;2,42475;3,56575;1,55625;0,0475;10,81;7,9895;0,749;8,542;0,99275;0,575;0,795;2,049;0,4575;33,41;67,87825;41,709;18,415;9,126
0,49625;0,522;0,01425;1,07075;0,763;4,847;0,673;3,01225;3,444;10,6985;0,603;1,53075;0,41575;0,4905;1,44975;29,87275;0,68475;28,246;177,78675;63,18025
2,7975;1,3835;2,19725;3,25625;5,75325;1,28475;7,15375;1,5055;4,24575;4,72675;0,79425;0,83675;1,46625;0,6015;1,246;115,63825;17,91125;58,7735;108,44125;30,6695
7,90725;0,07325;0,0135;3,5735;3,907;4,668;1,70325;2,504;0,594;0,26525;0,7565;0,40425;0,4885;1,4225;1,483;9,84125;26,70075;17,34075;3,33475;8,17475
63,54675;1,404;1,69925;4,51325;2,45775;3,23275;1,84825;13,25725;17,77;4,6785;0,44;0,557;1,5295;0,669;1,7555;115,48975;9,986;27,6985;57,65875;61,44175
0,087;1,91575;2,458;5,45725;2,2535;1,8995;3,40075;0,00475;0,73125;5,3975;2,40575;0,3875;0,687;0,43575;0,834;0,863;117,55725;1,978;13,8655;52,4325
0,89725;0,68975;0,75225;3,17375;2,36075;0,3955;5,538;11,95475;1,61325;5,447;1,456;2,94075;2,3005;3,24925;0,4255;38,11625;4,23075;36,37025;5,929;26,9575
0,75925;1,55775;4,89775;0,52675;1,656;3,764;3,006;0,176;1,47275;1,1055;50,65775;2,152;0,40325;0,807;0,8245;52,74275;48,10325;31,204;168,058;1,7055
3,6465;0,712;3,3905;2,28875;6,4305;2,56825;4,18975;5,34625;0,962;16,939;1,0695;4,49325;0,2855;0,84375;1,07775;57,12175;22,877;44,3005;0,01075;0,48775
1,0045;2,188;69,5555;4,6855;64,9005;3,31825;6,39125;0,03075;5,8965;17,39625;104,947;0,69475;0,55825;0,521;0,4115;10,55775;77,04875;16,84225;1,06025;47,97175
1,70375;1,15075;0,06175;4,3015;9,5505;8,6895;2,90375;10,9525;1,9455;36,3665;0,459;0,46575;0,3125;0,42275;1,42125;16,633;33,1315;98,88475;55,537;0,61625
0,77225;4,1855;0,54825;2,0745;5,16125;1,24575;4,1675;7,26775;0,7875;1,4635;0,564;1,365;0,16675;1,7275;1,34275;22,783;4,81925;53,73125;4,76625;24,385
0,503;1,989;0,1115;18,00625;2,16775;1,85675;2,4325;3,3965;0,95975;2,48275;0,71125;2,86;7,4;0,49;4,55525;109,67975;8,3395;21,126;72,74025;8,2085
1,564;2,6325;2,05325;0,29075;0,814;3,167;0,06425;0,441;4,09375;4844,36425;1,777;1,746;3,04775;1,40225;1,431;117,4045;34,97175;0,00025;36,09525;15,39275
0,09325;1,0685;0,07675;2,427;2,7635;25,5695;4,0045;2,872;2,22475;5057,94025;0,72875;1,45625;1,676;1,68375;1,7035;15,14425;133,351;16,656;56,441;8,92725
2,28925;1,8895;1,567;1,75275;1,77425;2,756;2,04825;7,857;1,6295;14,28575;4,1095;4,18925;1,0665;1,78525;3,1455;39,60075;36,53125;8,0965;44,583;23,89425
0,05375;0,418;0,776;1,953;4,0495;7,917;4,433;1,42325;0,4625;6,579;1,41125;1,66275;0,35025;0,67075;0,65325;69,002;61,617;2,93375;3,9195;4709,13925
2,39125;1,73175;8,403;4,19875;1,27525;6,5895;5,515;3,01875;1,86775;4,30275;1,03825;0,679;1,64075;1,2175;0,275;38,42175;42,6035;26,01275;52,53975;59,111
2,78375;1,1555;1,207;3,977;0,002;0,5915;2,89125;0,08475;2,85375;12,89475;1,42025;0,53725;0,77925;1,74975;1,217;29,7455;22,22625;47,0185;10,5475;29,86825
1,89925;3,32525;0,03825;1,63425;1,724;5,5685;8,22275;1,01725;11,57825;0,28675;0,48875;0,7685;1,0975;2,238;0,8275;8,59575;23,98375;131,767;95,64975;36,658
2,84625;1,9285;5,112;0,48725;5,50775;2,67875;6,20175;3,17575;3,76675;7,49475;0,29275;3,6515;1,15625;2,1065;4,62925;23,089;22,4535;12,9215;59,671;124,0145
1,2165;0,6445;1,5405;0,92275;6,886;2,117;0,68725;2,9725;3,9815;1,9365;5,09975;1,03375;4,819;0,56525;4,11275;37,70425;31,17775;22,8125;26,81375;17,2485
2,74425;3,9705;0,4705;0,19575;0,792;1,00425;0,76225;6,127;6,4825;5,6225;0,71875;2,68325;2,577;9,8755;0,88525;1,13375;11,073;56,88875;21,9155;11,43675
4,2115;3,52125;2,2955;3,36625;3,1685;2,25925;3,40775;2,04425;2,6665;0,02475;0,71125;0,5455;1,411;0,94525;0,95225;7,54975;12,77825;80,8685;18,20425;54,9725
0,62525;2,68425;0,4915;4,17925;12,45575;0,1815;2,27775;3,598;1,55775;0,62325;0,4185;0,399;0,827;1,2995;0,775;91,39725;29,70425;35,222;15,1715;39,663
1,92525;3,308;2,69725;1,08875;0,8935;2,47075;2,75725;1,882;0,69;1,5095;4,2845;1,45475;1,2635;0,40525;0,48375;3,74825;47,1175;29,89125;16,4405;57,47375
2,162;0,9075;2,14375;6,6935;5,61725;9,2115;3,3615;3,6415;17,15225;2,68375;2,27225;1,09725;0,41375;1,7865;0,454;12,85925;96,451;38,09975;5,17625;5,79225
2,8045;0,632;0,44875;0,96125;7,01575;1,597;4,91;5,051;0,959;3,0105;2,911;1,08925;0,94775;3,8865;0,6825;23,72825;74,44775;10,29825;118,9135;166,32975
5,33325;0,49625;4,69475;5,317;5,51075;2,754;1,24;0,9505;4,737;4,48025;1,60925;2,02475;0,415;0,5755;0,741;25,4735;56,1775;7,00175;7,86575;0,0005
63,8545;0,951;1,71225;5,49375;1,95475;0,58625;2,268;8,824;9,02775;6,073;0,50275;1,0765;1,91125;0,81175;1,742;90,9385;24,51275;62,422;14,7705;61,60725
0,089;0,028;1,076;1,152;8,5205;0,133;2,66925;8,4405;1,007;0,50325;1,8295;1,004;1,85875;1,619;5,933;44,8975;22,885;25,21475;48,3195;38,8275
2,8455;1,36925;3,78575;22,366;5,29825;1,58425;3,238;3,7975;0,77;2,539;0,5925;0,68675;1,11325;0,46925;0,34025;89,78525;2,789;4,2305;36,75125;0,7835
0,02;6,481;0,63225;1,9195;5,99175;1,69975;0,9335;4,25525;0,45875;11,48325;1,24825;0,628;0,76425;1,06125;0,24125;32,16575;32,8495;150,49125;33,15675;0,05525
0,8075;1,535;6,44625;4,68775;1,5065;1,3965;9,09275;0,0;3,82775;2,904;0,9525;0,433;0,41225;1,24825;0,338;86,273;21,96125;72,0955;9,893;3,88575
0,232;3,41225;0,094;4,13225;7,22475;4,906;1,63275;3,173;4,2135;0,74075;0,44575;0,87225;1,25125;0,41925;1,2135;13,5945;4,943;22,62575;79,33325;57,62225
1,0315;6,028;2,49675;3,951;0,514;3,0015;4,49625;1,84675;5,4235;1,83575;1,88775;1,5505;1,99825;1,373;1,64375;31,31275;34,8175;12,017;96,52925;43,972
1,673;2,30275;3,20725;2,43975;2,07375;4,98675;5,78625;2,70425;0,10875;0,998;0,426;0,4435;1,13125;1,184;0,7975;1,5625;54,19625;4,23525;21,2135;0,87975
3,39025;0,1015;1,41675;0,82725;19,781;11,6755;3,73875;2,213;5,056;0,2715;2,16925;1,78425;3,35375;3,15375;2,42;117,318;3,7995;7,63175;108,3505;0,02975
0,68;1,77425;0,69425;3,372;0,0995;7,18425;1,049;14,7925;3,65325;15,899;3,7535;1,6975;1,34375;1,24175;1,5105;182,80825;106,7565;23,8255;2,669;14,91775
0,95725;0,151;0,0325;1,02225;6,98025;13,6975;1,27475;1,988;1,19625;4912,6535;0,4605;4,5955;1,67175;0,5965;3,0155;28,6415;4,76525;26,04475;30,22225;7,2155
2,9535;4,2845;0,314;5,024;2,03325;2,41925;0,14875;4,10725;1,87775;74,53575;1,23225;1,74225;0,35825;0,83275;0,696;74,70275;23,253;65,1775;17,71975;12,96325
0,114;1,211;1,8755;4,04675;0,86425;1,2335;7,187;2,062;2,05625;4969,94125;0,46475;0,768;0,24;2,09425;0,40025;68,596;0,0;18,19125;160,45;57,4515
0,918;0,55;0,07925;0,1735;1,8905;5,28925;0,86475;3,7155;2,0375;6,63375;1,52;0,67975;1,03675;1,10275;0,38225;56,79625;59,377;6,078;22,1;78,64975
0,95375;1,88575;3,1475;4,19875;1,2405;0,80775;9,83375;1,31725;2,6755;0,0805;1,2715;1,29325;1,287;1,6945;0,995;46,369;48,78375;128,0045;22,4155;28,93025
0,68025;0,1485;0,081;1,681;0,15225;0,9505;1,71525;12,97225;2,61425;10,24175;1,097;1,462;0,907;1,34125;1,84625;69,86825;30,2085;2,3175;10,48975;33,88375
6,1775;4,242;3,53525;3,08825;3,79975;0,03875;1,22675;2,32425;0,6045;8,9435;2,017;5,16675;4,388;1,049;1,5435;33,99;35,126;87,1035;93,855;44,95575
0,027;5,88375;2,37775;4,479;4,26525;4,441;2,4085;0,79525;1,89825;2,1815;6,482;1,36775;4,1735;3,80325;4,86175;1,4255;74,973;15,82375;10,44475;99,5475
2,46;9,4835;1,706;0,38075;8,30075;5,55175;0,703;2,317;18,95575;2,528;0,50075;1,877;1,7415;2,35975;1,30825;3,2055;19,9335;75,294;11,4365;34,373
1,64375;1,5525;0,81925;1,7865;10,71;3,84075;0,23325;1,68875;11,408;1,10675;0,43575;0,59625;2,14175;1,339;2,427;40,889;86,14575;10,9935;103,23125;11,9185
0,676;2,002;0,823;0,103;0,95625;4,60025;4,0075;0,84625;9,84075;0,3425;0,60125;0,9305;2,17175;1,826;0,51125;32,21875;20,1885;22,4675;29,76375;49,217
2,42975;4,71825;0,898;0,5065;12,177;5,43475;3,69825;0,9845;0,53875;2,027;0,96725;1,05325;1,1765;4,2185;0,8875;6,408;12,1395;0,20225;14,7315;0,8275
1,79825;3,95775;1,22425;4,29275;8,012;0,17875;10,9775;3,547;0,606;0,1965;0,6055;0,4885;0,70875;0,35075;3,897;16,54475;0,509;7,181;4,0215;23,4385
0,61625;0,138;2,76525;0,1365;2,99475;2,03775;0,0805;0,0985;1,8265;0,99925;0,38875;0,5615;0,455;1,2425;1,40225;7,0285;128,339;62,288;15,9675;5,43225
1,47875;0,532;3,00025;2,16125;16,7925;1,10325;3,09825;7,17175;0,01275;5,48;0,75325;0,41175;0,5265;0,44425;0,454;64,038;31,22575;37,49825;32,34075;0,001
1,92525;5,997;2,1065;9,70875;6,19425;1,032;7,571;5,746;2,1745;12,96775;3,59;2,56325;1,041;0,43625;0,4655;0,0;21,7205;74,01475;49,97175;106,41725
0,6145;14,839;1,39275;6,9245;1,08725;0,84625;2,9165;6,12575;0,18475;0,071;1,191;1,72725;0,6795;3,43575;0,451;5,144;0,045;115,13475;111,55;32,9485
2,92675;1,37025;2,25475;3,315;1,9075;2,36225;6,5475;5,857;0,3655;3,011;1,16225;1,236;1,629;0,943;0,5725;15,4775;37,763;22,03575;57,36375;5,753
0,12325;2,792;0,68875;0,32025;15,80125;0,11025;1,6185;3,60675;1,95325;6,29375;0,9105;0,467;0,7485;1,56425;0,96775;20,434;17,8785;0,8715;8,7285;19,965
1,061;0,01175;1,13125;2,8555;0,90325;2,11975;3,6885;7,992;6,37875;1,337;0,76225;1,1385;1,31925;1,22975;0,99275;7,924;26,498;111,87625;1,69675;0,562
1,48275;5,399;6,24725;7,8105;15,97425;6,0155;0,52325;0,412;19,03925;1,24225;0,475;0,8805;1,67775;0,973;2,36425;1,1605;39,87875;32,661;8,85875;25,4875
3,034;8,105;3,907;0,755;8,8695;1,78275;8,95525;4,39475;2,14475;0,4975;0,89325;0,45375;0,39575;0,3925;3,14775;1,22425;5,999;22,8125;2,10775;0,28075
