f;;;;;n;;;;;r;;;;;s;;;;
CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;
0,009;0,011;;0,043;0,01;0,009;0,01;0,056;0,191;0,047;0,001;0,051;0,0;0,008;0,351;0,035;0,008;0,31;0,146;0,001
0,009;0,009;;0,046;5004,016;0,029;0,027;0,031;0,272;0,045;0,0;0,037;4,455;0,023;0,022;0,053;0,011;2,434;0,109;0,001
0,01;0,01;;0,068;0,466;0,02;0,056;0,031;0,15;4,022;6,891;0,177;0,174;0,001;0,426;0,014;0,027;0,136;0,148;0,001
0,009;0,01;;0,084;0,001;0,031;0,007;0,086;0,063;0,001;0,001;0,0;0,029;0,01;0,087;0,023;0,043;0,085;0,124;0,586
0,008;0,01;;0,113;0,025;0,01;0,019;0,067;0,059;5004,625;0,089;0,019;0,204;0,023;0,418;0,068;0,01;0,11;0,105;0,035
0,008;0,011;;0,119;0,784;0,01;0,011;0,054;0,052;0,001;0,019;0,0;0,015;0,068;0,047;0,092;0,009;0,031;0,092;1,963
0,011;0,01;;1,083;0,001;0,01;0,056;0,052;0,135;0,403;0,022;0,021;0,014;0,001;0,302;0,032;0,008;2,729;0,129;0,001
0,026;0,01;;0,185;1,353;0,01;0,022;0,065;0,093;0,138;0,03;0,011;0,02;0,0;1109,711;0,015;0,02;0,275;0,102;0,001
0,013;0,009;;0,123;0,404;0,01;0,027;0,116;0,175;0,126;0,115;0,033;0,074;5,315;0,027;0,027;0,017;0,34;0,129;0,125
0,022;0,011;;0,119;0,001;0,009;0,019;0,033;0,109;1,935;0,038;0,001;0,025;0,075;8,124;0,078;0,009;1,804;0,106;0,013
0,025;0,009;;0,101;1,533;0,009;0,02;0,076;0,106;0,001;0,299;0,015;0,0;0,0;0,033;0,032;0,008;2,194;0,141;0,777
0,024;0,012;;0,105;0,004;0,01;0,041;0,036;0,129;0,154;0,001;0,035;0,013;0,001;6400,165;0,048;0,009;0,279;0,13;0,001
0,011;0,01;;0,093;0,03;0,011;0,018;0,493;0,174;5,505;0,0;0,0;0,023;0,0;0,035;0,045;0,008;0,613;0,095;0,099
0,011;0,011;;0,142;0,079;0,01;0,02;0,074;0,3;0,001;0,001;0,011;0,0;0,011;0,018;0,016;0,008;0,153;0,102;0,137
0,024;1,488;;0,071;0,041;0,01;0,01;0,274;0,111;0,142;0,0;0,033;0,008;0,027;0,017;0,01;0,008;0,118;0,093;0,007
0,028;;;0,074;0,034;0,009;0,027;0,071;0,187;0,04;0,001;2,073;6,178;0,976;3664,259;0,009;1,02;11,631;0,101;0,112
;;;;0,033;;;;;0,111;0,0;4,621;0,0;0,096;9144,152;;;;;2,41
;;;;1,455;;;;;0,132;0,001;0,058;0,001;0,287;0,001;;;;;0,001
;;;;0,356;;;;;0,149;0,0;0,008;0,013;0,146;0,717;;;;;0,241
;;;;0,151;;;;;0,053;0,001;11,231;0,005;0,33;0,026;;;;;2,83
;;;;2,647;;;;;0,201;0,0;0,102;0,026;0,036;0,218;;;;;0,235
;;;;0,041;;;;;0,211;0,001;0,022;0,0;0,33;0,246;;;;;0,302
;;;;0,122;;;;;0,309;8,663;0,019;0,007;0,052;0,24;;;;;0,006
;;;;0,022;;;;;0,263;0,001;0,115;0,024;0,357;0,267;;;;;0,171
;;;;1,908;;;;;0,361;0,145;0,0;0,001;0,063;0,205;;;;;
;;;;0,002;;;;;0,001;0,017;0,0;0,008;0,314;0,244;;;;;
;;;;0,236;;;;;0,157;0,01;0,001;0,029;0,05;0,281;;;;;
;;;;0,006;;;;;0,012;0,019;0,0;0,0;0,415;0,191;;;;;
;;;;0,065;;;;;0,092;0,008;0,026;0,058;0,0;0,534;;;;;
;;;;5006,867;;;;;5007,132;0,019;0,2;0,03;0,279;0,001;;;;;
;;;;0,011;;;;;;0,014;0,001;0,044;0,043;0,418;;;;;
;;;;;;;;;;0,015;0,034;0,548;1,337;0,086;;;;;
;;;;;;;;;;0,01;0,021;0,023;0,001;1104,556;;;;;
;;;;;;;;;;0,019;0,015;0,023;0,036;0,09;;;;;
;;;;;;;;;;5,106;0,037;0,029;0,0;0,001;;;;;
;;;;;;;;;;0,277;0,035;0,034;0,05;0,018;;;;;
;;;;;;;;;;0,001;0,038;0,049;0,037;6405,361;;;;;
;;;;;;;;;;0,0;0,028;0,043;0,251;0,0;;;;;
;;;;;;;;;;0,001;0,021;1,192;14,334;0,029;;;;;
;;;;;;;;;;0,0;0,017;0,034;0,0;0,014;;;;;
;;;;;;;;;;0,0;0,025;0,172;0,001;12809,076;;;;;
;;;;;;;;;;0,001;0,007;0,016;0,0;0,684;;;;;
;;;;;;;;;;0,0;19,257;0,008;0,016;0,189;;;;;
;;;;;;;;;;0,001;0,0;0,019;0,001;0,05;;;;;
;;;;;;;;;;0,0;0,001;0,016;5,983;1,024;;;;;
;;;;;;;;;;0,0;0,001;0,015;0,0;0,306;;;;;
;;;;;;;;;;0,037;0,116;0,01;0,029;0,757;;;;;
;;;;;;;;;;0,001;0,001;0,017;0,006;0,091;;;;;
;;;;;;;;;;1,841;0,0;0,01;0,012;0,493;;;;;
;;;;;;;;;;0,0;0,001;0,017;0,015;0,139;;;;;
;;;;;;;;;;0,08;0,0;0,019;0,005;0,591;;;;;
;;;;;;;;;;0,001;0,001;0,219;0,024;0,16;;;;;
;;;;;;;;;;0,001;0,0;0,001;0,0;1,063;;;;;
;;;;;;;;;;0,039;0,037;0,0;0,011;0,321;;;;;
;;;;;;;;;;0,038;0,0;0,0;0,022;1,119;;;;;
;;;;;;;;;;0,0;25,494;0,001;2,177;0,054;;;;;
;;;;;;;;;;0,016;0,038;0,0;0,009;1114,415;;;;;
;;;;;;;;;;0,035;0,019;0,0;0,013;0,708;;;;;
;;;;;;;;;;0,001;0,025;1,251;0,107;0,057;;;;;
;;;;;;;;;;0,012;0,021;0,052;0,894;0,038;;;;;
;;;;;;;;;;0,033;0,047;0,016;0,001;6402,586;;;;;
;;;;;;;;;;0,001;0,016;0,016;0,012;1,17;;;;;
;;;;;;;;;;0,015;0,016;0,011;0,004;1,108;;;;;
;;;;;;;;;;1,115;0,014;0,018;2,335;0,0;;;;;
;;;;;;;;;;0,001;0,002;0,042;0,001;12804,858;;;;;
;;;;;;;;;;0,001;0,033;0,019;4,557;0,697;;;;;
;;;;;;;;;;0,0;0,035;0,023;0,0;0,0;;;;;
;;;;;;;;;;0,001;0,032;0,009;0,018;5,515;;;;;
;;;;;;;;;;0,0;0,012;0,007;0,001;0,063;;;;;
;;;;;;;;;;0,001;0,013;0,026;7,7;0,584;;;;;
;;;;;;;;;;0,0;0,077;0,0;0,0;0,152;;;;;
;;;;;;;;;;0,001;0,0;0,008;0,001;0,658;;;;;
;;;;;;;;;;0,923;0,107;0,024;0,088;0,142;;;;;
;;;;;;;;;;0,641;0,001;0,0;0,0;0,707;;;;;
;;;;;;;;;;0,526;0,0;1,105;0,001;0,495;;;;;
;;;;;;;;;;0,05;0,013;0,019;0,0;1,313;;;;;
;;;;;;;;;;0,574;0,005;0,008;0,001;0,071;;;;;
;;;;;;;;;;0,254;0,025;0,112;0,071;1,175;;;;;
;;;;;;;;;;3,303;0,001;0,001;0,041;0,062;;;;;
;;;;;;;;;;0,375;0,007;0,0;0,036;2,502;;;;;
;;;;;;;;;;0,071;0,025;1,026;0,043;1099,767;;;;;
;;;;;;;;;;0,453;0,0;0,0;0,034;0,0;;;;;
;;;;;;;;;;0,106;0,007;0,001;0,02;0,011;;;;;
;;;;;;;;;;0,416;0,023;0,0;3,817;0,045;;;;;
;;;;;;;;;;0,049;0,008;0,0;0,063;6413,349;;;;;
;;;;;;;;;;0,355;0,079;0,903;0,0;0,084;;;;;
;;;;;;;;;;1,485;7,286;0,001;0,001;0,0;;;;;
;;;;;;;;;;0,056;0,148;0,0;0,028;0,0;;;;;
;;;;;;;;;;0,962;0,001;0,231;0,013;12820,322;;;;;
;;;;;;;;;;0,169;0,077;0,012;0,042;0,738;;;;;
;;;;;;;;;;0,406;0,001;0,016;0,026;1,965;;;;;
;;;;;;;;;;0,149;0,027;0,014;0,029;0,069;;;;;
;;;;;;;;;;0,421;0,015;0,01;0,026;1,424;;;;;
;;;;;;;;;;0,108;0,028;0,017;0,029;0,001;;;;;
;;;;;;;;;;0,332;0,071;0,012;0,027;1,895;;;;;
;;;;;;;;;;0,097;0,019;0,016;0,028;0,751;;;;;
;;;;;;;;;;0,0;0,243;0,01;0,903;0,062;;;;;
;;;;;;;;;;0,012;0,0;0,016;6,954;2,201;;;;;
;;;;;;;;;;0,001;0,001;0,009;0,001;0,122;;;;;
;;;;;;;;;;0,009;0,014;0,017;0,001;2,477;;;;;
;;;;;;;;;;0,015;0,007;0,01;0,0;0,06;;;;;
;;;;;;;;;;0,011;0,021;0,016;0,001;0,433;;;;;
;;;;;;;;;;0,012;0,039;0,025;0,061;0,046;;;;;
;;;;;;;;;;0,009;0,076;0,223;0,0;0,304;;;;;
;;;;;;;;;;0,013;0,048;0,001;0,626;1105,579;;;;;
;;;;;;;;;;0,012;0,044;0,0;0,0;0,042;;;;;
;;;;;;;;;;0,008;0,026;0,001;2,064;0,041;;;;;
;;;;;;;;;;0,023;0,027;0,0;0,337;0,052;;;;;
;;;;;;;;;;0,0;0,025;0,0;1,201;6405,606;;;;;
;;;;;;;;;;0,008;0,026;0,001;0,052;0,647;;;;;
;;;;;;;;;;2,933;0,022;0,0;0,897;0,0;;;;;
;;;;;;;;;;0,001;0,028;0,0;0,045;7,348;;;;;
;;;;;;;;;;0,013;0,053;0,022;0,271;12804,622;;;;;
;;;;;;;;;;0,0;0,009;0,005;0,48;0,72;;;;;
;;;;;;;;;;0,01;0,571;5,274;0,356;0,001;;;;;
;;;;;;;;;;0,026;0,072;0,04;0,572;1,279;;;;;
;;;;;;;;;;0,0;0,064;0,035;0,243;0,196;;;;;
;;;;;;;;;;0,008;0,05;0,033;0,223;0,695;;;;;
;;;;;;;;;;0,024;0,508;0,032;0,251;0,084;;;;;
;;;;;;;;;;0,0;0,026;0,03;28,611;0,578;;;;;
;;;;;;;;;;0,001;22,708;0,036;0,2;0,135;;;;;
;;;;;;;;;;0,0;0,077;0,034;4,332;0,543;;;;;
;;;;;;;;;;0,018;0,029;0,047;0,061;0,058;;;;;
;;;;;;;;;;0,0;0,028;0,025;5,281;0,486;;;;;
;;;;;;;;;;0,015;0,027;0,188;0,117;0,124;;;;;
;;;;;;;;;;0,014;0,022;0,0;2,157;0,39;;;;;
;;;;;;;;;;0,009;0,033;0,001;0,063;0,128;;;;;
;;;;;;;;;;0,986;0,086;0,0;0,791;0,396;;;;;
;;;;;;;;;;0,039;0,032;0,001;0,049;1110,89;;;;;
;;;;;;;;;;0,036;0,009;0,0;0,645;1,344;;;;;
;;;;;;;;;;4,587;0,038;0,0;0,032;0,053;;;;;
;;;;;;;;;;0,001;0,061;0,001;0,732;1,223;;;;;
;;;;;;;;;;0,033;0,082;0,001;0,047;6399,845;;;;;
;;;;;;;;;;0,01;0,061;0,0;6,246;0,038;;;;;
;;;;;;;;;;0,028;0,016;0,037;0,081;5,299;;;;;
;;;;;;;;;;0,0;0,03;0,001;0,543;10,003;;;;;
;;;;;;;;;;0,009;0,086;0,078;0,068;12805,304;;;;;
;;;;;;;;;;0,024;0,0;0,315;0,046;3764,113;;;;;
;;;;;;;;;;0,001;0,001;0,038;0,066;0,71;;;;;
;;;;;;;;;;0,008;0,0;0,024;0,03;5,791;;;;;
;;;;;;;;;;0,023;0,015;0,041;0,01;0,05;;;;;
;;;;;;;;;;0,068;0,003;0,029;2,044;0,495;;;;;
;;;;;;;;;;0,0;0,013;1,002;0,001;0,001;;;;;
;;;;;;;;;;0,001;0,013;0,073;0,0;0,511;;;;;
;;;;;;;;;;0,002;0,826;0,033;0,018;0,049;;;;;
;;;;;;;;;;0,037;0,007;4,221;0,0;0,338;;;;;
;;;;;;;;;;0,001;0,022;0,001;1,121;0,089;;;;;
;;;;;;;;;;0,038;4,4;0,013;0,024;0,335;;;;;
;;;;;;;;;;0,01;0,901;0,0;1,315;0,112;;;;;
;;;;;;;;;;0,074;0,031;0,014;0,012;0,375;;;;;
;;;;;;;;;;0,179;0,024;0,01;1,056;0,112;;;;;
;;;;;;;;;;0,0;0,017;0,022;0,018;0,313;;;;;
;;;;;;;;;;0,001;0,024;0,001;0,059;8,958;;;;;
;;;;;;;;;;0,003;0,044;0,008;1,061;1106,681;;;;;
;;;;;;;;;;0,001;0,014;0,024;0,013;1,018;;;;;
;;;;;;;;;;0,001;0,045;0,001;7,404;0,001;;;;;
;;;;;;;;;;0,0;0,025;0,009;0,001;0,001;;;;;
;;;;;;;;;;0,075;0,018;0,031;0,001;6411,389;;;;;
;;;;;;;;;;0,902;0,019;0,006;0,001;0,024;;;;;
;;;;;;;;;;0,028;0,02;0,022;0,07;0,04;;;;;
;;;;;;;;;;0,159;0,05;1,364;0,0;0,02;;;;;
;;;;;;;;;;0,042;0,019;0,015;0,016;12804,746;;;;;
;;;;;;;;;;0,407;0,031;0,113;0,0;0,099;;;;;
;;;;;;;;;;0,347;0,029;0,001;5,368;0,655;;;;;
;;;;;;;;;;0,578;0,028;0,538;0,102;0,137;;;;;
;;;;;;;;;;0,262;0,02;1,908;0,001;4,423;;;;;
;;;;;;;;;;0,217;0,208;0,028;0,001;0,075;;;;;
;;;;;;;;;;0,474;0,001;0,007;0,0;0,402;;;;;
;;;;;;;;;;0,0;0,0;0,013;0,001;0,052;;;;;
;;;;;;;;;;0,018;0,001;0,007;0,001;0,369;;;;;
;;;;;;;;;;1,967;0,0;0,016;0,0;0,016;;;;;
;;;;;;;;;;0,063;0,001;0,008;0,029;0,509;;;;;
;;;;;;;;;;0,048;0,0;0,01;2,126;0,0;;;;;
;;;;;;;;;;0,019;0,0;1,33;1,115;0,411;;;;;
;;;;;;;;;;0,019;0,001;0,038;0,011;0,048;;;;;
;;;;;;;;;;0,016;0,0;0,022;0,013;0,428;;;;;
;;;;;;;;;;0,023;0,0;0,034;4,062;0,001;;;;;
;;;;;;;;;;0,042;0,043;4,803;0,008;1119,984;;;;;
;;;;;;;;;;0,191;0,0;0,081;0,026;0,018;;;;;
;;;;;;;;;;0,001;1,341;0,001;0,0;0,007;;;;;
;;;;;;;;;;0,0;0,029;0,0;0,009;0,025;;;;;
;;;;;;;;;;0,001;0,024;0,0;0,024;6398,25;;;;;
;;;;;;;;;;0,001;2,656;0,015;0,0;0,066;;;;;
;;;;;;;;;;0,021;0,012;0,007;0,009;1,89;;;;;
;;;;;;;;;;0,0;0,001;0,026;0,087;0,001;;;;;
;;;;;;;;;;0,02;0,03;0,014;0,0;12803,651;;;;;
;;;;;;;;;;0,02;0,012;0,016;0,029;0,725;;;;;
;;;;;;;;;;0,009;0,015;0,05;0,012;0,211;;;;;
;;;;;;;;;;0,034;0,015;0,085;0,0;0,283;;;;;
;;;;;;;;;;0,001;0,026;0,02;0,803;0,415;;;;;
;;;;;;;;;;0,014;0,0;0,017;0,041;3,291;;;;;
;;;;;;;;;;0,033;0,01;0,019;0,029;0,07;;;;;
;;;;;;;;;;0,079;0,024;0,015;0,983;0,421;;;;;
;;;;;;;;;;0,0;0,0;0,016;3,301;6,869;;;;;
;;;;;;;;;;2,924;0,08;0,018;0,001;0,071;;;;;
;;;;;;;;;;0,894;0,0;0,045;1,15;0,322;;;;;
;;;;;;;;;;0,07;0,001;0,009;0,013;0,085;;;;;
;;;;;;;;;;0,001;0,015;0,026;0,021;0,385;;;;;
;;;;;;;;;;0,001;0,004;0,048;0,027;0,015;;;;;
;;;;;;;;;;0,044;0,015;0,01;0,008;0,549;;;;;
;;;;;;;;;;0,001;0,02;0,054;1,162;0,012;;;;;
;;;;;;;;;;0,026;0,89;0,054;0,0;0,456;;;;;
;;;;;;;;;;0,001;0,001;0,001;0,001;0,06;;;;;
;;;;;;;;;;0,016;0,012;0,011;0,807;0,334;;;;;
;;;;;;;;;;0,012;0,001;0,018;0,04;0,08;;;;;
;;;;;;;;;;0,017;0,014;0,028;0,027;1115,235;;;;;
;;;;;;;;;;0,007;0,01;0,019;2,205;0,001;;;;;
;;;;;;;;;;0,027;0,022;0,02;0,03;0,018;;;;;
;;;;;;;;;;0,046;0,109;0,001;2,665;0,007;;;;;
;;;;;;;;;;0,008;0,103;0,0;0,041;6403,146;;;;;
;;;;;;;;;;0,011;0,002;0,001;0,012;0,684;;;;;
;;;;;;;;;;0,018;0,001;0,0;0,017;4,685;;;;;
;;;;;;;;;;0,013;0,033;0,001;1,568;0,069;;;;;
;;;;;;;;;;0,206;0,233;0,0;0,09;0,363;;;;;
;;;;;;;;;;0,001;0,001;0,125;0,001;0,121;;;;;
;;;;;;;;;;0,0;0,015;0,001;0,001;0,363;;;;;
;;;;;;;;;;0,032;0,007;0,0;0,0;0,086;;;;;
;;;;;;;;;;0,001;0,026;0,0;0,017;0,343;;;;;
;;;;;;;;;;0,033;0,001;0,001;2,279;0,373;;;;;
;;;;;;;;;;0,012;0,007;0,011;0,074;8,534;;;;;
;;;;;;;;;;0,015;0,025;0,024;0,009;0,077;;;;;
;;;;;;;;;;0,014;0,001;0,027;0,02;0,553;;;;;
;;;;;;;;;;0,015;0,007;0,017;3,801;0,119;;;;;
;;;;;;;;;;0,016;0,023;0,017;0,0;0,515;;;;;
;;;;;;;;;;0,012;4,788;0,019;0,077;0,045;;;;;
;;;;;;;;;;0,018;0,08;0,022;0,0;1107,008;;;;;
;;;;;;;;;;0,02;0,001;0,064;0,001;2,223;;;;;
;;;;;;;;;;0,024;0,0;0,02;0,0;0,001;;;;;
;;;;;;;;;;0,025;0,0;0,024;0,001;0,017;;;;;
;;;;;;;;;;0,048;0,011;0,008;0,012;6403,867;;;;;
;;;;;;;;;;0,012;0,034;0,017;0,099;0,01;;;;;
;;;;;;;;;;0,017;0,027;0,014;2,261;0,011;;;;;
;;;;;;;;;;0,009;0,087;0,041;0,115;0,018;;;;;
;;;;;;;;;;0,017;0,119;0,001;0,021;12804,465;;;;;
;;;;;;;;;;0,014;0,189;0,011;0,016;0,709;;;;;
;;;;;;;;;;0,015;0,011;0,036;0,016;0,001;;;;;
;;;;;;;;;;0,022;0,027;0,0;0,015;0,0;;;;;
;;;;;;;;;;0,005;0,009;0,012;0,016;0,358;;;;;
;;;;;;;;;;0,016;0,019;0,034;0,016;0,069;;;;;
;;;;;;;;;;0,093;0,007;0,001;0,016;0,287;;;;;
;;;;;;;;;;93,438;0,021;0,012;0,019;0,086;;;;;
;;;;;;;;;;5,097;0,016;0,687;3,224;0,46;;;;;
;;;;;;;;;;0,013;0,017;0,04;0,08;0,054;;;;;
;;;;;;;;;;0,031;0,016;0,02;0,001;0,306;;;;;
;;;;;;;;;;0,012;0,019;0,076;0,0;0,099;;;;;
;;;;;;;;;;0,025;0,016;0,001;0,0;0,348;;;;;
;;;;;;;;;;0,033;0,016;0,018;0,033;0,095;;;;;
;;;;;;;;;;0,047;0,055;1,359;0,032;0,334;;;;;
;;;;;;;;;;0,054;0,021;0,084;1,585;0,069;;;;;
;;;;;;;;;;0,035;0,051;0,06;0,049;1115,163;;;;;
;;;;;;;;;;0,014;0,037;0,063;2,563;0,098;;;;;
;;;;;;;;;;0,025;0,017;0,053;0,079;7,644;;;;;
;;;;;;;;;;0,018;0,016;0,031;0,001;0,0;;;;;
;;;;;;;;;;0,02;0,016;0,062;3,109;6407,094;;;;;
;;;;;;;;;;0,02;0,015;0,063;0,05;0,001;;;;;
;;;;;;;;;;0,02;0,015;2,364;0,0;0,018;;;;;
;;;;;;;;;;0,219;212,503;;;0,007;;;;;
;;;;;;;;;;0,057;0,001;;;12802,731;;;;;
;;;;;;;;;;4,231;5,073;;;;;;;;
;;;;;;;;;;0,021;0,001;;;;;;;;
;;;;;;;;;;0,021;0,0;;;;;;;;
;;;;;;;;;;0,02;0,071;;;;;;;;
;;;;;;;;;;0,02;;;;;;;;;
;;;;;;;;;;0,02;;;;;;;;;
;;;;;;;;;;0,019;;;;;;;;;
;;;;;;;;;;0,02;;;;;;;;;
;;;;;;;;;;0,001;;;;;;;;;
;;;;;;;;;;2,923;;;;;;;;;
;;;;;;;;;;0,002;;;;;;;;;
;;;;;;;;;;0,075;;;;;;;;;
;;;;;;;;;;0,021;;;;;;;;;
;;;;;;;;;;0,013;;;;;;;;;
;;;;;;;;;;0,019;;;;;;;;;
;;;;;;;;;;0,049;;;;;;;;;
;;;;;;;;;;0,041;;;;;;;;;
;;;;;;;;;;0,027;;;;;;;;;
;;;;;;;;;;0,011;;;;;;;;;
;;;;;;;;;;0,018;;;;;;;;;
;;;;;;;;;;0,116;;;;;;;;;
;;;;;;;;;;0,001;;;;;;;;;
;;;;;;;;;;0,05;;;;;;;;;
;;;;;;;;;;0,007;;;;;;;;;
;;;;;;;;;;0,018;;;;;;;;;
;;;;;;;;;;0,019;;;;;;;;;
;;;;;;;;;;0,01;;;;;;;;;
;;;;;;;;;;0,033;;;;;;;;;
;;;;;;;;;;0,001;;;;;;;;;
;;;;;;;;;;0,019;;;;;;;;;
;;;;;;;;;;0,021;;;;;;;;;
;;;;;;;;;;0,008;;;;;;;;;
;;;;;;;;;;0,001;;;;;;;;;
;;;;;;;;;;0,029;;;;;;;;;
;;;;;;;;;;0,017;;;;;;;;;
;;;;;;;;;;0,027;;;;;;;;;
;;;;;;;;;;0,0;;;;;;;;;
;;;;;;;;;;0,01;;;;;;;;;
;;;;;;;;;;0,025;;;;;;;;;
;;;;;;;;;;0,0;;;;;;;;;
;;;;;;;;;;0,01;;;;;;;;;
;;;;;;;;;;0,022;;;;;;;;;
;;;;;;;;;;0,069;;;;;;;;;
;;;;;;;;;;0,0;;;;;;;;;
;;;;;;;;;;0,001;;;;;;;;;
;;;;;;;;;;0,014;;;;;;;;;
;;;;;;;;;;2,837;;;;;;;;;
;;;;;;;;;;0,001;;;;;;;;;
;;;;;;;;;;0,018;;;;;;;;;
;;;;;;;;;;0,017;;;;;;;;;
;;;;;;;;;;0,006;;;;;;;;;
;;;;;;;;;;0,023;;;;;;;;;
;;;;;;;;;;0,001;;;;;;;;;
;;;;;;;;;;0,008;;;;;;;;;
;;;;;;;;;;0,024;;;;;;;;;
;;;;;;;;;;0,001;;;;;;;;;
