f;;;;;n;;;;;r;;;;;s;;;;
CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;
1,93;10,499;0,93;1,542;3,735;8,44;5,623;2,333;1,475;3,865;1,203;1,575;1,818;5,739;0,04;33,825;20,039;7,141;16,019;13,633
2,048;9,538;0,376;7,465;0,503;5,378;5,212;0,773;1,873;0,054;0,93;0,976;1,052;0,037;3,001;1,618;85,994;62,349;160,411;49,143
0,089;0,993;3,628;1,464;15,12;4,144;0,786;1,041;0,12;0,174;1,176;2,067;1,11;0,035;0,568;3,233;20,369;37,429;23,756;0,815
4,198;2,388;0,803;1,73;4,435;5,791;1,097;5,189;1,543;1,955;0,751;2,829;0,047;1,82;4,245;40,724;11,622;74,011;22,408;28,988
0,307;1,22;2,169;2,275;8,196;0,194;3,829;7,346;0,68;0,147;2,613;0,036;1,112;1,913;1,217;32,015;0,698;115,252;10,582;106,368
0,191;3,713;0,66;3,631;0,539;0,04;4,029;11,711;2,047;3,873;0,403;2,005;1,001;3,088;0,187;6,632;128,674;21,927;93,811;32,816
2,387;3,568;2,103;0,098;16,641;0,031;0,871;5,768;5,97;0,115;0,236;3,096;0,681;1,239;0,458;16,41;31,048;0,096;10,434;5,033
0,061;0,283;0,089;1,993;6,784;1,498;1,713;3,014;17,034;19,537;3,506;1,58;0,524;0,939;0,451;7,302;21,644;112,746;11,524;20,839
10,655;8,542;3,74;0,797;10,451;0,249;9,891;0,642;4,79;0,079;0,968;0,336;0,877;0,039;1,037;63,775;0,096;32,621;103,136;0,032
2,196;12,95;1,86;3,677;17,218;5,684;3,146;12,967;4,962;1,257;3,859;0,814;2,291;1,758;0,875;0,14;37,409;22,854;29,793;25,926
1,4;1,992;9,537;2,861;6,244;0,078;6,509;3,777;0,027;0,045;0,407;0,27;1,756;0,332;1,082;5,088;18,396;11,743;14,52;0,124
1,301;0,049;1,542;8,714;1,242;6,48;10,132;0,196;3,215;7,453;0,402;2,867;2,432;0,686;5,509;15,566;26,537;13,584;3,869;23,545
2,192;0,036;1,798;11,036;1,207;0,77;1,164;0,027;1,106;0,053;1,914;3,718;0,028;2,872;2,795;33,384;39,898;24,428;16,257;17,382
1,769;1,347;1,416;0,114;24,845;16,578;16,666;0,042;0,511;0,536;7,054;3,472;0,493;3,178;1,703;177,729;5,944;0,151;32,462;14,932
1,554;2,476;1,138;3,218;4,979;0,2;0,26;8,315;10,153;0,866;1,252;0,628;4,353;0,041;1,623;5,016;46,615;42,749;49,993;2,356
0,472;1,309;2,594;4,969;3,446;1,984;0,048;3,52;0,157;12,654;0,745;3,011;1,28;0,031;1,606;17,521;27,208;31,578;111,569;54,081
0,493;2,696;0,377;0,039;0,122;8,644;4,493;1,029;0,904;1,515;0,038;0,661;0,04;0,691;1,317;10,924;67,287;16,543;57,228;4268,231
0,813;1,729;0,118;0,337;0,179;8,422;1,252;3,299;2,247;2,759;2,553;1,977;3,544;4,57;0,024;6,977;3,63;30,266;8,834;708,589
3,212;0,312;0,036;0,257;2,955;0,304;4,154;5,152;2,183;0,15;0,844;1,067;1,589;6,529;0,538;45,238;5,559;79,085;1,49;4,572
1,017;0,621;0,544;0,804;0,069;3,267;11,34;5,371;6,892;5,741;1,129;0,52;1,74;0,63;2,295;16,613;5,714;0,432;7,547;189,295
1,752;0,83;8,26;3,081;1,448;3,405;0,008;6,665;3,089;2,825;1,411;0,958;5,705;0,771;3,242;13,665;207,818;2,57;2,725;60,058
1,533;0,731;2,802;0,632;0,367;0,136;3,648;2,694;2,621;1,13;2,045;0,039;0,914;0,038;2,294;184,365;0,05;5,212;19,451;0,198
2,582;4,367;0,373;0,562;3,153;1,264;0,037;11,716;1,161;4,603;0,992;1,568;0,856;2,242;3,679;1,233;29,14;7,176;65,153;22,918
0,23;0,272;69,329;8,598;1,092;13,024;7,468;2,343;1,905;5,153;2,878;1,145;0,877;0,591;0,135;55,343;48,354;63,05;0,033;127,542
2,091;2,188;0,059;3,048;5,415;0,036;0,084;3,717;7,997;4,247;0,559;1,095;0,622;0,579;1,134;106,898;14,827;156,434;0,023;0,13
0,125;0,307;0,053;0,997;0,469;3,816;1,138;0,05;1,664;0,108;0,549;2,057;1,781;1,915;2,179;115,808;135,761;19,607;51,899;1,661
0,125;4,44;0,031;4,852;0,472;0,107;2,196;4,861;0,111;0,048;0,525;1,738;0,117;0,829;1,164;0,0;76,056;77,715;47,973;24,641
0,044;0,429;0,017;4,614;9,273;2,992;3,694;1,25;1,663;13,092;3,583;1,702;1,821;1,621;1,717;66,714;18,907;52,959;3,525;47,189
2,777;0,585;4,235;1,795;1,907;1,961;1,397;10,132;2,736;5,173;2,49;2,02;0,182;0,035;0,046;17,971;73,436;14,695;42,412;78,091
0,041;2,198;0,503;2,107;9,806;1,462;4,369;9,053;3,027;8,257;0,026;1,653;0,117;1,887;5,053;2,017;23,854;25,231;16,247;7,272
4,688;0,947;2,873;0,691;2,688;0,315;10,289;4,523;3,585;6,396;1,381;0,337;0,506;1,187;0,124;8,234;46,601;17,804;39,654;71,074
1,809;0,609;0,993;10,909;0,59;0,504;0,049;1,473;0,039;2,061;1,301;0,33;2,889;1,58;0,759;2,441;62,646;12,554;37,03;81,841
1,979;1,41;0,33;13,195;9,795;6,954;2,458;5,777;3,508;17,191;4,673;0,832;0,496;0,032;0,588;20,838;6,376;9,67;102,779;0,897
1,115;3,062;3,994;2,162;10,102;0,803;4,979;4,348;0,096;6,547;0,028;1,755;1,857;3,033;2,617;33,083;57,76;119,627;0,728;6,054
1,293;0,423;0,309;6,486;1,032;3,113;9,611;2,264;1,916;1,104;0,618;8,854;2,168;1,428;0,686;12,71;4,683;91,042;151,649;39,164
2,625;2,462;0,077;2,025;4,579;2,181;7,523;3,794;0,987;0,328;0,974;0,166;1,496;0,855;6,846;107,773;8,582;50,544;38,048;36,933
2,702;0,889;0,261;2,871;2,509;1,166;7,833;18,199;20,082;27,826;1,775;2,199;1,691;2,772;2,195;68,675;106,474;99,404;14,434;35,961
2,391;0,052;7,088;0,913;6,933;0,217;0,68;0,078;0,096;0,788;8,203;0,733;1,535;0,615;1,716;106,424;21,11;11,377;16,914;2,253
1,86;0,039;1,064;0,158;3,883;8,576;1,542;3,579;7,859;7,563;1,355;0,593;1,85;2,147;0,029;80,472;80,791;57,474;41,055;38,026
12,509;0,012;1,854;1,572;0,979;1,6;0,291;4,549;1,91;3,856;0,043;0,617;0,023;0,446;3,51;13,847;89,679;32,104;17,346;6,15
1,728;0,006;2,155;32,963;3,629;0,1;9,959;3,324;19,152;7,536;2,079;1,373;1,907;3,096;0,759;14,131;0,795;8,714;25,641;13,384
2,528;9,238;1,719;5,747;0,677;8,94;6,515;4,001;0,558;13,121;0,129;1,635;2,336;6,009;0,275;121,021;2,681;17,971;87,139;18,444
0,38;1,504;3,242;0,081;5,351;1,494;0,47;4,795;9,189;9,113;1,419;2,62;1,944;2,712;0,936;1,552;173,858;15,41;1,686;22,739
67,556;0,928;1,617;0,099;0,658;1,915;0,756;0,753;0,471;0,732;0,852;0,04;7,494;0,057;0,804;49,713;11,21;74,785;64,512;83,199
0,081;6,11;0,815;0,115;1,422;3,457;14,04;1,413;1,935;5,504;1,099;0,973;0,221;0,589;6,092;1,217;10,26;7,414;11,258;97,943
